file,episode_id,seg_idx,t_start_s,t_end_s,t_mid_s,t_takeoff_s,t_since_takeoff_s,duration_s,n_samples,voltage_mean,duty_m1_mean,duty_m2_mean,duty_m3_mean,duty_m4_mean,duty_mean,Vapp_m1_mean,Vapp_m2_mean,Vapp_m3_mean,Vapp_m4_mean,Vapp_mean,altitude_mean
stampfly_udp_20260624T125432.jsonl,0,1,22.98251,49.207532,36.095021,4.47,31.625021000000004,26.225022,1308,3.5907339449541285,0.7195252293577983,0.6782372324159021,0.7561061926605506,0.6874183486238532,0.710321750764526,2.583650521712538,2.435085245259939,2.7152027094801223,2.4677694489296638,2.550426981345566,0.32939650637841006
stampfly_udp_20260717T211648.jsonl,0,0,20.674998,23.814998,22.244998,3.467529,18.777469,3.1400000000000006,158,4.012556962025316,0.5969898734177215,0.6212550632911391,0.617086075949367,0.6483316455696203,0.6209156645569619,2.3953531088607596,2.492906582278481,2.475968643037975,2.6015846886075944,2.491453255696203,0.4642311904249312
stampfly_udp_20260717T211648.jsonl,0,1,27.7,28.82,28.259999999999998,3.467529,24.792471,1.120000000000001,57,3.992,0.5250842105263158,0.6696807017543859,0.5419578947368421,0.7336035087719299,0.6175815789473684,2.0961361684210527,2.6733653614035084,2.1634959157894738,2.9285452070175437,2.4653856631578948,0.5399000205491719
stampfly_udp_20260717T223206.jsonl,0,0,19.790122,20.370071,20.0800965,4.480014,15.6000825,0.5799489999999992,30,4.040000000000002,0.60011,0.5737500000000001,0.64803,0.6219800000000001,0.6109674999999999,2.4244443999999996,2.31795,2.6180412000000004,2.5127991999999995,2.4683086999999997,0.5145457764466603
stampfly_udp_20260717T223206.jsonl,0,1,28.940014,30.83752,29.888767,4.480014,25.408753,1.897506,95,4.0021894736842105,0.650277894736842,0.5622273684210526,0.669878947368421,0.5887526315789474,0.6177842105263157,2.6024771536842106,2.2502075957894734,2.6809236884210526,2.3563537515789474,2.472490547368421,0.4686188838983837
stampfly_udp_20260717T223206.jsonl,0,2,40.015038,41.3552,40.685119,4.480014,36.205105,1.3401620000000065,68,3.968000000000001,0.6278470588235293,0.5802544117647058,0.6842602941176471,0.6221602941176471,0.6286305147058824,2.4912971294117647,2.302449505882353,2.7151448470588235,2.4687320470588237,2.494405882352941,0.5434534015024409
stampfly_udp_20260717T223206.jsonl,0,3,57.857516,59.200016,58.528766,4.480014,54.048752,1.3425000000000011,68,3.907647058823529,0.6467588235294117,0.5987338235294118,0.6941808823529412,0.638575,0.6445621323529411,2.527299952941177,2.339623576470588,2.7125898117647056,2.4953585764705886,2.5187179794117647,0.44627135334646
stampfly_udp_20260717T224508.jsonl,0,0,23.667577,24.292512,23.980044499999998,7.482515,16.4975295,0.6249349999999971,32,4.048,0.61565625,0.5544125,0.6648687500000001,0.60641875,0.6103390625,2.4921765000000002,2.2442618000000003,2.6913887,2.4547831,2.4706525249999998,0.4623989500105381
stampfly_udp_20260717T224508.jsonl,0,1,35.082511,37.240008,36.1612595,7.482515,28.6787445,2.1574970000000064,108,4.001481481481481,0.6268444444444443,0.5945074074074074,0.6556777777777777,0.6141388888888889,0.6227921296296296,2.5082900666666665,2.3789399111111114,2.6236634518518516,2.4574644592592594,2.4920894722222218,0.5006532544891039
stampfly_udp_20260717T224508.jsonl,0,2,52.807541,54.217496,53.5125185,7.482515,46.0300035,1.4099549999999965,71,3.944000000000001,0.623461971830986,0.6225591549295775,0.6612338028169014,0.6389394366197183,0.6365485915492959,2.4589340169014084,2.455373307042253,2.6079061183098586,2.5199771380281697,2.5105476450704223,0.4924883632592752
stampfly_udp_20260717T224508.jsonl,0,3,57.08001,58.76751,57.92376,7.482515,50.441245,1.6875,85,3.929882352941176,0.66084,0.6069329411764706,0.6790670588235295,0.6078399999999999,0.63867,2.5969622494117646,2.3852566211764707,2.668549844705882,2.38883328,2.50990049882353,0.513931533168344
stampfly_udp_20260717T224906.jsonl,0,0,21.352518,22.692508,22.022513,3.465007,18.557506,1.3399900000000002,68,4.0145882352941165,0.48389411764705886,0.6925779411764706,0.5102911764705882,0.753289705882353,0.6100132352941178,1.9426152352941173,2.7804316,2.048573011764706,3.0241740235294117,2.4489484676470594,0.299383765196099
stampfly_udp_20260717T224906.jsonl,0,1,41.287518,44.157518,42.722518,3.465007,39.257511,2.8700000000000045,144,3.9444999999999997,0.5769743055555556,0.6475791666666667,0.5813381944444445,0.696045138888889,0.6254842013888889,2.275891072222222,2.5543664222222224,2.293104711111111,2.7455307666666666,2.467223243055555,0.28453660094075733
stampfly_udp_20260717T224906.jsonl,0,2,44.842521,45.967515,45.405018,3.465007,41.940011,1.124994000000001,57,3.936,0.5160421052631579,0.6900771929824561,0.5479561403508773,0.7448649122807017,0.6247350877192982,2.0311417263157896,2.7161438315789472,2.1567553684210528,2.9317882947368417,2.4589573052631577,0.37417830396116825
stampfly_udp_20260717T224906.jsonl,0,3,47.542516,48.147518,47.845017,3.465007,44.38001,0.6050019999999989,31,3.927999999999999,0.6245612903225807,0.6455774193548389,0.6017645161290324,0.6606806451612903,0.6331459677419355,2.4532767483870965,2.535828103225806,2.363731019354839,2.595153574193548,2.4869973612903227,0.430385991450279
stampfly_udp_20260717T224906.jsonl,0,4,54.262519,57.812518,56.0375185,3.465007,52.5725115,3.5499989999999997,177,3.900926553672316,0.6668751412429379,0.5805367231638418,0.6833022598870057,0.6045920903954802,0.6338265536723163,2.6013403389830505,2.2646527050847456,2.665478047457627,2.3585467480225986,2.4725044598870056,0.4485941859288404
